lead_id,company_size,industry,website_visits,pages_viewed,time_on_site_seconds,email_opens,email_clicks,form_submissions,content_downloads,webinar_attendance,days_since_first_touch,lead_source,actual_converted,predicted_probability,predicted_class
LEAD_6148,Enterprise,Education,38,22,59,10,10,4,8,3,24,Event,1,0.7315,1
LEAD_6149,Medium,Education,7,5,449,9,1,2,7,3,87,Event,0,0.5521,1
LEAD_6150,Large,Technology,27,19,1759,7,0,3,7,0,43,Website,1,0.8543,1
LEAD_6151,Medium,Healthcare,19,17,1052,6,6,1,2,3,122,Event,0,0.4205,0
LEAD_6152,Large,Manufacturing,3,28,139,10,3,3,6,0,59,Paid Ad,1,0.7892,1
LEAD_6153,Enterprise,Retail,43,27,1672,4,0,5,8,0,159,Paid Ad,0,0.7787,1
LEAD_6154,Small,Retail,30,5,1471,13,9,0,3,3,13,Event,0,0.424,0
LEAD_6155,Medium,Finance,1,13,997,9,6,3,3,1,17,Social Media,0,0.6791,1
LEAD_6156,Large,Retail,27,4,1702,7,3,5,2,3,39,Referral,1,0.8796,1
LEAD_6157,Enterprise,Manufacturing,47,20,1491,10,2,3,4,1,166,Event,1,0.3815,0
LEAD_6158,Large,Education,12,23,759,4,4,0,6,0,100,Social Media,0,0.2124,0
LEAD_6159,Enterprise,Finance,16,19,765,2,2,5,4,2,161,Website,1,0.99,1
LEAD_6160,Medium,Finance,48,22,916,14,10,1,3,2,74,Social Media,1,0.653,1
LEAD_6161,Medium,Retail,24,10,1262,11,2,3,7,0,175,Referral,1,0.2292,0
LEAD_6162,Small,Finance,15,4,30,7,3,3,3,1,99,Event,1,0.627,1
LEAD_6163,Medium,Technology,28,30,1261,3,3,1,3,1,43,Event,1,0.6594,1
LEAD_6164,Medium,Manufacturing,30,26,1029,12,10,1,8,1,85,Paid Ad,1,0.99,1
LEAD_6165,Enterprise,Technology,7,8,374,13,8,2,3,0,21,Website,0,0.7537,1
LEAD_6166,Enterprise,Technology,18,13,985,7,2,1,6,3,6,Website,1,0.99,1
LEAD_6167,Small,Healthcare,8,21,1793,11,1,5,3,2,158,Social Media,1,0.6841,1
LEAD_6168,Medium,Healthcare,22,22,195,9,6,5,0,3,24,Referral,1,0.8697,1
LEAD_6169,Medium,Education,40,26,1297,12,1,1,3,0,117,Paid Ad,1,0.3635,0
LEAD_6170,Small,Manufacturing,4,5,1458,4,4,1,3,1,72,Paid Ad,1,0.1493,0
LEAD_6171,Small,Finance,1,26,49,12,3,4,6,2,151,Paid Ad,0,0.3428,0
LEAD_6172,Medium,Healthcare,9,21,1106,3,3,2,6,0,155,Social Media,0,0.4952,0
LEAD_6173,Large,Healthcare,12,1,840,4,4,5,5,3,94,Event,1,0.99,1
LEAD_6174,Enterprise,Retail,44,11,247,8,7,1,6,3,140,Referral,1,0.793,1
LEAD_6175,Small,Manufacturing,29,25,844,8,8,0,0,1,55,Website,0,0.5894,1
LEAD_6176,Medium,Education,24,24,1667,3,3,2,5,2,102,Social Media,1,0.5106,1
LEAD_6177,Small,Retail,2,7,1757,14,10,5,3,0,4,Paid Ad,1,0.6984,1
LEAD_6178,Medium,Healthcare,13,16,1039,15,1,1,4,1,9,Event,1,0.3869,0
LEAD_6179,Large,Healthcare,40,12,55,9,1,4,1,0,169,Referral,1,0.272,0
LEAD_6180,Enterprise,Education,1,19,1736,6,6,4,3,1,23,Social Media,1,0.4898,0
LEAD_6181,Medium,Retail,15,17,1393,1,1,1,8,1,122,Website,1,0.7057,1
LEAD_6182,Medium,Education,44,8,372,5,5,5,3,0,77,Social Media,1,0.2178,0
LEAD_6183,Small,Healthcare,43,28,1611,11,8,5,2,1,7,Website,0,0.5065,1
LEAD_6184,Enterprise,Healthcare,48,30,1452,4,4,3,2,2,148,Website,1,0.8345,1
LEAD_6185,Medium,Retail,2,29,373,4,4,5,5,3,166,Event,1,0.5722,1
LEAD_6186,Small,Finance,29,23,1584,12,7,0,6,2,134,Social Media,0,0.7092,1
LEAD_6187,Small,Retail,10,29,1074,12,4,2,5,0,131,Website,0,0.3273,0
LEAD_6188,Medium,Finance,11,25,1153,4,4,0,1,3,19,Event,0,0.7687,1
LEAD_6189,Large,Healthcare,7,21,533,2,2,0,4,3,70,Event,1,0.9361,1
LEAD_6190,Medium,Healthcare,23,17,1128,4,2,3,0,3,57,Paid Ad,1,0.99,1
LEAD_6191,Medium,Finance,9,2,1702,7,7,0,8,3,98,Event,0,0.6054,1
LEAD_6192,Large,Manufacturing,7,27,931,5,2,4,0,1,96,Social Media,1,0.0673,0
LEAD_6193,Enterprise,Finance,19,15,1765,10,7,2,0,3,29,Paid Ad,1,0.879,1
LEAD_6194,Large,Education,28,10,517,8,6,4,2,0,114,Referral,1,0.4331,0
LEAD_6195,Large,Education,28,18,560,11,6,4,6,0,169,Event,1,0.3369,0
LEAD_6196,Enterprise,Technology,16,21,490,14,0,4,8,0,67,Event,1,0.6416,1
LEAD_6197,Small,Retail,44,16,498,13,3,1,4,1,4,Social Media,1,0.6939,1
LEAD_6198,Medium,Technology,5,24,905,10,7,3,2,2,126,Website,1,0.48,0
LEAD_6199,Medium,Healthcare,8,14,617,5,5,0,6,2,166,Referral,1,0.5235,1
LEAD_6200,Large,Healthcare,13,18,304,14,8,2,6,1,19,Paid Ad,1,0.828,1
LEAD_6201,Small,Technology,5,10,1302,4,0,1,2,2,161,Social Media,0,0.4355,0
LEAD_6202,Large,Retail,23,4,1656,11,1,3,6,1,65,Social Media,1,0.5645,1
LEAD_6203,Large,Technology,32,25,43,10,2,4,7,1,5,Social Media,1,0.99,1
LEAD_6204,Medium,Technology,10,10,1335,6,6,5,2,0,151,Paid Ad,0,0.6235,1
LEAD_6205,Medium,Manufacturing,46,18,78,4,4,1,2,3,131,Referral,0,0.6333,1
LEAD_6206,Small,Technology,16,22,1546,3,3,0,0,1,109,Website,1,0.5112,1
LEAD_6207,Large,Retail,32,27,1608,13,1,3,4,3,38,Referral,1,0.7575,1
LEAD_6208,Large,Finance,25,29,614,1,0,4,8,3,176,Website,1,0.9006,1
LEAD_6209,Enterprise,Healthcare,12,27,698,12,3,3,3,0,50,Website,1,0.678,1
LEAD_6210,Medium,Education,45,21,143,13,6,1,2,0,107,Website,0,0.5184,1
LEAD_6211,Small,Education,47,25,518,12,3,2,2,3,171,Referral,1,0.4252,0
LEAD_6212,Enterprise,Healthcare,50,20,436,1,1,3,1,1,34,Paid Ad,0,0.3819,0
LEAD_6213,Large,Education,16,24,1556,7,5,3,3,3,31,Social Media,1,0.99,1
LEAD_6214,Large,Education,17,2,806,9,4,1,5,0,10,Social Media,1,0.3772,0
LEAD_6215,Large,Manufacturing,24,4,352,0,0,2,0,0,23,Social Media,1,0.5691,1
LEAD_6216,Medium,Education,36,17,919,13,0,4,5,3,45,Event,1,0.9658,1
LEAD_6217,Large,Retail,27,29,877,6,6,1,4,1,139,Social Media,0,0.7041,1
LEAD_6218,Small,Education,13,15,877,13,5,5,0,3,131,Social Media,1,0.7549,1
LEAD_6219,Medium,Manufacturing,48,7,604,6,0,1,7,0,44,Event,0,0.6671,1
LEAD_6220,Large,Education,19,24,521,2,2,3,4,1,16,Social Media,1,0.99,1
LEAD_6221,Medium,Manufacturing,6,28,1312,1,1,5,8,2,61,Website,1,0.7861,1
LEAD_6222,Medium,Finance,6,30,531,2,2,0,0,3,93,Paid Ad,1,0.8728,1
LEAD_6223,Medium,Manufacturing,35,10,1011,3,3,4,6,2,156,Referral,1,0.99,1
LEAD_6224,Enterprise,Education,41,2,1078,5,1,1,5,0,44,Referral,0,0.5015,1
LEAD_6225,Medium,Technology,1,15,1783,9,6,3,5,3,27,Referral,1,0.8979,1
LEAD_6226,Medium,Finance,32,7,1151,4,4,3,7,2,22,Website,1,0.99,1
LEAD_6227,Enterprise,Retail,1,13,941,10,6,0,4,0,73,Referral,1,0.2714,0
LEAD_6228,Small,Technology,11,20,1724,9,4,1,5,2,7,Paid Ad,1,0.7803,1
LEAD_6229,Large,Manufacturing,34,3,1247,0,0,3,0,3,102,Event,1,0.622,1
LEAD_6230,Enterprise,Healthcare,4,4,822,7,7,5,5,3,64,Social Media,1,0.99,1
LEAD_6231,Large,Retail,45,1,1158,3,3,5,5,0,130,Paid Ad,1,0.6834,1
LEAD_6232,Medium,Manufacturing,24,25,373,12,3,5,5,1,42,Social Media,0,0.9584,1
LEAD_6233,Medium,Education,8,15,461,1,1,0,1,0,58,Website,0,0.0446,0
LEAD_6234,Small,Education,15,14,1307,2,2,2,4,1,110,Website,1,0.566,1
LEAD_6235,Large,Technology,36,22,161,7,3,0,0,2,60,Event,1,0.5278,1
LEAD_6236,Small,Finance,6,14,1681,6,6,0,2,3,19,Social Media,1,0.3342,0
LEAD_6237,Medium,Healthcare,36,20,1087,10,4,2,7,2,147,Referral,1,0.5224,1
LEAD_6238,Small,Education,50,6,760,9,4,2,0,3,160,Paid Ad,0,0.0814,0
LEAD_6239,Large,Healthcare,43,29,679,12,7,3,4,1,8,Website,1,0.8168,1
LEAD_6240,Large,Manufacturing,19,21,625,8,4,0,5,3,96,Paid Ad,1,0.797,1
LEAD_6241,Small,Retail,7,18,1596,4,3,5,1,1,172,Event,0,0.5255,1
LEAD_6242,Medium,Retail,29,22,1142,15,0,1,2,3,165,Event,0,0.2387,0
LEAD_6243,Large,Technology,9,16,995,4,3,2,8,0,180,Website,1,0.8755,1
LEAD_6244,Medium,Healthcare,2,21,1004,15,8,3,5,1,142,Event,0,0.3813,0
LEAD_6245,Large,Manufacturing,43,26,1305,10,4,4,6,3,29,Paid Ad,1,0.9814,1
LEAD_6246,Large,Retail,49,5,1766,9,9,1,2,0,57,Event,0,0.2159,0
LEAD_6247,Small,Education,37,2,365,6,0,3,5,0,67,Event,0,0.3269,0
LEAD_6248,Medium,Retail,4,9,31,14,5,1,3,3,89,Event,0,0.2691,0
LEAD_6249,Medium,Finance,11,25,1724,9,9,0,1,3,149,Event,0,0.6808,1
LEAD_6250,Enterprise,Technology,19,2,1100,1,1,1,2,1,62,Event,1,0.4162,0
LEAD_6251,Enterprise,Finance,6,26,406,9,4,2,0,3,143,Website,0,0.9282,1
LEAD_6252,Medium,Education,40,13,773,2,2,3,1,1,25,Social Media,0,0.5949,1
LEAD_6253,Medium,Education,3,13,1316,12,10,4,6,1,177,Paid Ad,1,0.5199,1
LEAD_6254,Enterprise,Healthcare,35,10,472,0,0,4,8,1,70,Website,0,0.99,1
LEAD_6255,Medium,Retail,39,19,1067,14,9,0,4,2,79,Referral,0,0.5798,1
LEAD_6256,Small,Retail,32,10,1041,9,2,3,6,2,85,Website,1,0.7291,1
LEAD_6257,Medium,Education,48,29,1799,9,4,3,5,0,130,Website,1,0.3879,0
LEAD_6258,Medium,Healthcare,11,26,1411,12,4,1,5,0,86,Referral,1,0.5172,1
LEAD_6259,Enterprise,Healthcare,35,24,1468,0,0,5,7,3,2,Social Media,1,0.8471,1
LEAD_6260,Large,Finance,19,27,724,2,2,4,2,3,137,Social Media,1,0.697,1
LEAD_6261,Large,Healthcare,13,27,935,12,6,1,7,3,38,Website,1,0.8451,1
LEAD_6262,Medium,Finance,11,8,661,4,4,4,1,1,37,Social Media,1,0.99,1
LEAD_6263,Medium,Finance,19,11,319,12,5,3,2,2,9,Paid Ad,1,0.7022,1
LEAD_6264,Large,Manufacturing,19,14,732,11,9,5,3,0,13,Event,1,0.7383,1
LEAD_6265,Enterprise,Technology,14,17,265,3,1,4,4,2,154,Event,1,0.7281,1
LEAD_6266,Large,Education,3,17,255,11,3,2,1,1,9,Website,1,0.3063,0
LEAD_6267,Enterprise,Finance,41,19,432,2,2,1,6,2,25,Referral,1,0.5917,1
LEAD_6268,Medium,Manufacturing,32,2,1440,15,10,0,3,1,112,Event,0,0.1175,0
LEAD_6269,Large,Retail,45,5,1136,12,5,0,1,2,11,Referral,1,0.6405,1
LEAD_6270,Large,Healthcare,14,13,391,5,5,0,3,3,94,Event,0,0.7594,1
LEAD_6271,Enterprise,Finance,24,9,384,1,1,2,3,1,133,Paid Ad,1,0.3484,0
LEAD_6272,Large,Education,25,6,426,3,3,1,2,0,18,Event,0,0.6141,1
LEAD_6273,Small,Finance,45,3,725,0,0,4,4,1,178,Website,0,0.2906,0
LEAD_6274,Large,Manufacturing,48,12,272,5,5,2,2,1,105,Social Media,0,0.6001,1
LEAD_6275,Enterprise,Finance,27,9,50,10,10,5,2,1,105,Social Media,1,0.99,1
LEAD_6276,Medium,Healthcare,34,28,1104,4,4,0,8,2,104,Referral,1,0.6662,1
LEAD_6277,Enterprise,Finance,39,25,1512,15,4,5,4,0,20,Website,1,0.99,1
LEAD_6278,Enterprise,Technology,44,14,731,10,8,4,8,2,2,Event,1,0.8425,1
LEAD_6279,Medium,Education,11,3,1123,2,2,2,1,0,83,Website,0,0.3325,0
LEAD_6280,Medium,Finance,41,30,1619,13,2,5,4,2,34,Website,1,0.8088,1
LEAD_6281,Small,Retail,42,11,1792,0,0,4,7,1,134,Referral,1,0.8351,1
LEAD_6282,Medium,Healthcare,46,30,1382,9,7,5,2,1,51,Event,1,0.99,1
LEAD_6283,Medium,Manufacturing,27,3,1705,1,1,1,2,2,105,Paid Ad,0,0.3374,0
LEAD_6284,Large,Finance,31,30,179,13,4,0,6,0,33,Event,1,0.3842,0
LEAD_6285,Large,Technology,30,24,1019,10,7,2,2,2,29,Social Media,1,0.9212,1
LEAD_6286,Medium,Finance,11,22,1137,3,0,3,3,1,110,Website,1,0.3939,0
LEAD_6287,Medium,Finance,48,26,383,9,6,1,7,0,140,Paid Ad,1,0.6822,1
LEAD_6288,Small,Education,32,19,211,14,0,3,5,1,110,Social Media,1,0.1979,0
LEAD_6289,Enterprise,Retail,31,20,1017,12,7,2,0,2,110,Social Media,1,0.7184,1
LEAD_6290,Large,Finance,32,10,724,0,0,3,3,2,51,Event,1,0.7686,1
LEAD_6291,Enterprise,Technology,7,27,817,6,6,5,0,1,148,Referral,0,0.7517,1
LEAD_6292,Medium,Education,20,19,341,6,6,3,0,1,26,Social Media,1,0.7507,1
LEAD_6293,Large,Technology,20,13,1582,4,4,3,0,1,142,Website,1,0.5913,1
LEAD_6294,Enterprise,Education,26,25,512,2,2,3,8,0,122,Website,1,0.674,1
LEAD_6295,Large,Healthcare,49,27,189,2,2,4,6,3,176,Referral,0,0.6824,1
LEAD_6296,Medium,Education,23,29,851,5,5,1,8,1,62,Paid Ad,0,0.6222,1
LEAD_6297,Small,Finance,39,21,1762,9,9,1,5,1,148,Referral,1,0.5558,1
LEAD_6298,Small,Manufacturing,39,18,90,14,1,2,8,2,176,Referral,1,0.5722,1
LEAD_6299,Large,Education,2,11,861,14,6,0,4,3,79,Event,1,0.8479,1
LEAD_6300,Large,Education,43,14,478,12,0,5,7,2,40,Website,1,0.7869,1
LEAD_6301,Large,Finance,48,30,964,11,1,1,5,0,11,Paid Ad,1,0.2702,0
LEAD_6302,Medium,Manufacturing,17,3,1042,7,6,1,8,0,87,Referral,0,0.99,1
LEAD_6303,Large,Finance,33,2,135,9,6,5,0,3,89,Social Media,1,0.8492,1
LEAD_6304,Enterprise,Technology,29,29,880,14,0,2,3,0,55,Paid Ad,0,0.6409,1
LEAD_6305,Enterprise,Retail,21,17,196,14,9,4,4,2,67,Paid Ad,1,0.9897,1
LEAD_6306,Medium,Education,22,8,1780,2,2,0,1,1,72,Social Media,0,0.2984,0
LEAD_6307,Large,Manufacturing,25,15,313,6,6,4,1,0,74,Website,1,0.8905,1
LEAD_6308,Large,Technology,25,30,455,10,0,5,8,3,143,Social Media,1,0.9002,1
LEAD_6309,Enterprise,Manufacturing,40,12,484,11,5,2,7,0,167,Referral,0,0.8065,1
LEAD_6310,Medium,Technology,38,7,884,14,6,0,7,1,111,Event,1,0.8035,1
LEAD_6311,Small,Finance,26,22,1471,6,4,3,1,3,36,Website,1,0.6764,1
LEAD_6312,Medium,Education,2,25,1600,12,7,0,4,2,34,Website,0,0.4659,0
LEAD_6313,Large,Technology,6,23,322,7,6,1,4,1,74,Paid Ad,1,0.6866,1
LEAD_6314,Medium,Education,17,29,1435,7,7,1,6,2,61,Referral,1,0.7875,1
LEAD_6315,Enterprise,Healthcare,44,3,648,13,2,0,3,1,99,Social Media,1,0.515,1
LEAD_6316,Large,Manufacturing,24,11,1371,12,3,4,0,1,164,Event,1,0.6972,1
LEAD_6317,Large,Finance,18,29,61,0,0,3,3,2,126,Referral,1,0.9519,1
LEAD_6318,Enterprise,Technology,30,20,719,2,2,1,7,0,176,Referral,1,0.5307,1
LEAD_6319,Small,Retail,31,7,781,8,6,5,7,3,178,Website,1,0.8123,1
LEAD_6320,Small,Manufacturing,36,14,1402,15,8,1,6,2,19,Social Media,1,0.782,1
LEAD_6321,Medium,Healthcare,4,19,1635,7,7,3,1,0,72,Paid Ad,0,0.3462,0
LEAD_6322,Large,Healthcare,17,26,1402,5,5,3,2,1,22,Referral,0,0.8937,1
LEAD_6323,Enterprise,Healthcare,32,11,1394,2,2,1,5,2,119,Social Media,1,0.2672,0
LEAD_6324,Medium,Finance,35,20,1184,3,3,4,5,1,155,Website,1,0.9206,1
LEAD_6325,Large,Technology,29,14,1096,9,1,2,1,3,11,Paid Ad,1,0.8322,1
LEAD_6326,Medium,Retail,33,11,739,0,0,2,4,0,3,Referral,1,0.8176,1
LEAD_6327,Medium,Finance,6,30,904,13,5,2,8,3,132,Social Media,1,0.8386,1
LEAD_6328,Small,Education,50,26,753,12,6,4,4,1,117,Paid Ad,1,0.8053,1
LEAD_6329,Medium,Finance,21,10,983,1,1,5,5,1,83,Social Media,1,0.9378,1
LEAD_6330,Small,Retail,27,22,1686,5,5,4,5,1,167,Website,1,0.8749,1
LEAD_6331,Enterprise,Retail,37,8,652,2,2,2,2,3,147,Website,1,0.5746,1
LEAD_6332,Enterprise,Education,12,15,1167,13,2,4,1,2,139,Event,1,0.6707,1
LEAD_6333,Large,Retail,16,16,555,9,2,3,5,0,53,Website,1,0.951,1
LEAD_6334,Small,Technology,1,16,1649,3,3,1,1,1,19,Paid Ad,0,0.5225,1
LEAD_6335,Enterprise,Retail,31,3,179,7,3,5,2,0,67,Paid Ad,1,0.9176,1
LEAD_6336,Enterprise,Finance,15,5,846,13,2,0,5,1,94,Paid Ad,0,0.6717,1
LEAD_6337,Large,Technology,22,29,514,15,2,4,0,3,168,Paid Ad,1,0.9772,1
LEAD_6338,Enterprise,Retail,8,22,290,11,10,2,0,1,145,Social Media,0,0.6092,1
LEAD_6339,Medium,Healthcare,49,2,1653,8,2,2,1,2,156,Social Media,0,0.4338,0
LEAD_6340,Enterprise,Healthcare,15,11,527,14,4,4,5,1,96,Paid Ad,1,0.99,1
LEAD_6341,Small,Manufacturing,33,10,1030,0,0,5,1,0,119,Paid Ad,1,0.4055,0
LEAD_6342,Small,Manufacturing,43,21,162,11,1,2,4,3,38,Event,1,0.3794,0
LEAD_6343,Large,Healthcare,49,22,458,0,0,0,8,1,103,Website,0,0.99,1
LEAD_6344,Small,Healthcare,33,20,640,11,5,0,6,0,147,Social Media,0,0.5543,1
LEAD_6345,Large,Manufacturing,48,7,1102,5,3,1,8,3,25,Event,1,0.99,1
LEAD_6346,Enterprise,Technology,32,11,1127,9,9,3,0,0,149,Website,1,0.4275,0
LEAD_6347,Small,Manufacturing,2,23,1260,0,0,2,3,1,128,Social Media,1,0.3876,0
LEAD_6348,Enterprise,Manufacturing,29,6,1166,5,5,0,7,2,125,Referral,1,0.6169,1
LEAD_6349,Enterprise,Retail,28,3,255,15,9,5,6,0,105,Website,1,0.6595,1
LEAD_6350,Large,Retail,7,26,1092,14,1,4,2,0,32,Referral,0,0.4621,0
LEAD_6351,Enterprise,Healthcare,36,16,699,9,5,4,6,0,174,Social Media,1,0.6676,1
LEAD_6352,Medium,Healthcare,46,14,996,9,8,5,8,2,30,Paid Ad,1,0.9427,1
LEAD_6353,Medium,Retail,11,3,467,15,9,3,3,0,25,Event,0,0.4349,0
LEAD_6354,Large,Retail,15,13,1197,6,4,3,4,2,13,Paid Ad,1,0.7499,1
LEAD_6355,Small,Finance,25,4,1462,6,6,3,1,0,58,Website,0,0.5612,1
LEAD_6356,Small,Retail,45,6,1785,14,0,0,0,1,171,Event,0,0.4431,0
LEAD_6357,Small,Finance,31,7,851,2,0,0,8,0,30,Website,1,0.3099,0
LEAD_6358,Small,Education,38,11,1440,11,1,4,6,3,100,Event,1,0.7234,1
LEAD_6359,Small,Finance,18,24,1273,10,9,4,2,3,163,Social Media,1,0.83,1
LEAD_6360,Medium,Finance,45,13,1130,12,2,0,4,3,31,Event,1,0.7173,1
LEAD_6361,Small,Education,46,18,397,11,7,1,6,3,119,Event,1,0.6176,1
LEAD_6362,Enterprise,Technology,16,26,1541,6,5,3,3,2,142,Event,0,0.99,1
LEAD_6363,Medium,Finance,13,14,1242,14,1,3,4,2,2,Paid Ad,1,0.7031,1
LEAD_6364,Small,Retail,30,5,874,12,9,0,6,2,98,Paid Ad,1,0.9315,1
LEAD_6365,Small,Healthcare,39,19,1058,1,1,1,7,2,38,Referral,1,0.6861,1
LEAD_6366,Medium,Technology,7,1,328,12,4,1,1,3,155,Referral,0,0.0937,0
LEAD_6367,Large,Finance,12,6,1603,2,1,5,8,2,14,Referral,1,0.8603,1
LEAD_6368,Small,Retail,18,27,423,9,6,2,8,0,130,Event,1,0.5306,1
LEAD_6369,Enterprise,Finance,29,23,1221,14,3,4,8,0,91,Social Media,1,0.99,1
LEAD_6370,Enterprise,Healthcare,26,18,806,10,1,4,0,1,173,Referral,1,0.3877,0
LEAD_6371,Medium,Finance,34,18,1726,14,7,3,3,0,101,Event,1,0.5756,1
LEAD_6372,Large,Technology,30,1,1196,3,3,4,3,0,100,Paid Ad,1,0.6728,1
LEAD_6373,Small,Manufacturing,23,1,991,1,1,0,8,2,18,Website,1,0.6875,1
LEAD_6374,Enterprise,Manufacturing,13,18,232,0,0,0,0,1,89,Referral,1,0.5446,1
LEAD_6375,Enterprise,Manufacturing,7,18,1693,11,8,2,6,3,133,Referral,1,0.99,1
LEAD_6376,Small,Education,29,21,1264,4,4,0,7,2,57,Social Media,0,0.8398,1
LEAD_6377,Small,Healthcare,39,8,1328,15,3,2,0,0,169,Paid Ad,0,0.1357,0
LEAD_6378,Large,Education,27,11,456,13,5,1,0,2,63,Event,1,0.4275,0
LEAD_6379,Small,Healthcare,30,1,1206,5,5,4,3,0,82,Social Media,1,0.3354,0
LEAD_6380,Large,Education,5,5,185,5,5,3,8,1,11,Website,1,0.7031,1
LEAD_6381,Medium,Technology,22,1,1044,1,1,2,6,0,104,Website,0,0.234,0
LEAD_6382,Medium,Technology,43,18,593,1,1,1,8,1,32,Referral,1,0.7293,1
LEAD_6383,Enterprise,Retail,35,3,101,9,6,4,4,1,86,Website,1,0.99,1
LEAD_6384,Small,Manufacturing,19,13,735,12,10,2,2,1,46,Event,1,0.7612,1
LEAD_6385,Large,Healthcare,6,23,1683,2,2,2,4,2,79,Social Media,1,0.8431,1
LEAD_6386,Medium,Finance,34,10,1515,6,5,4,8,2,29,Website,1,0.99,1
LEAD_6387,Large,Retail,29,5,1789,12,5,5,7,1,128,Paid Ad,1,0.99,1
LEAD_6388,Enterprise,Education,16,12,1292,11,10,0,8,2,179,Paid Ad,1,0.3628,0
LEAD_6389,Enterprise,Manufacturing,26,2,264,15,4,0,6,3,109,Referral,0,0.9557,1
LEAD_6390,Enterprise,Manufacturing,8,11,271,8,3,0,1,3,115,Paid Ad,1,0.5684,1
LEAD_6391,Small,Technology,40,7,1275,2,2,3,1,3,139,Paid Ad,1,0.257,0
LEAD_6392,Large,Manufacturing,23,10,584,2,2,4,2,1,169,Website,1,0.3487,0
LEAD_6393,Large,Finance,47,4,608,1,1,0,1,3,80,Referral,1,0.634,1
LEAD_6394,Enterprise,Technology,10,23,1087,3,3,1,7,2,161,Website,1,0.2301,0
LEAD_6395,Large,Retail,46,8,1011,9,7,2,3,2,172,Website,0,0.8511,1
LEAD_6396,Large,Healthcare,4,25,207,11,0,1,5,1,153,Referral,0,0.6459,1
LEAD_6397,Medium,Manufacturing,50,22,1591,8,1,4,4,2,106,Paid Ad,1,0.9193,1
LEAD_6398,Large,Healthcare,5,12,1323,12,10,2,7,1,21,Event,1,0.6844,1
LEAD_6399,Small,Healthcare,29,14,330,3,2,1,8,3,104,Website,1,0.7752,1
LEAD_6400,Enterprise,Retail,4,3,1775,6,0,5,6,1,101,Website,1,0.7553,1
LEAD_6401,Small,Finance,15,13,1706,2,2,4,2,3,175,Website,1,0.6113,1
LEAD_6402,Enterprise,Technology,13,24,328,0,0,4,1,2,41,Event,1,0.99,1
LEAD_6403,Enterprise,Technology,44,19,1719,4,3,4,5,2,50,Referral,1,0.99,1
LEAD_6404,Enterprise,Healthcare,17,23,1374,3,3,0,8,1,146,Paid Ad,0,0.8497,1
LEAD_6405,Large,Education,2,17,613,3,3,2,3,3,12,Social Media,1,0.7042,1
LEAD_6406,Medium,Finance,29,10,457,11,0,4,3,2,6,Website,1,0.892,1
LEAD_6407,Medium,Technology,4,25,624,1,1,4,5,3,35,Event,0,0.9623,1
LEAD_6408,Large,Education,22,27,694,6,1,4,0,2,90,Social Media,0,0.2829,0
LEAD_6409,Large,Finance,46,10,550,9,8,2,0,0,119,Social Media,1,0.9105,1
LEAD_6410,Large,Manufacturing,5,14,1216,13,0,5,8,2,26,Website,1,0.99,1
LEAD_6411,Enterprise,Healthcare,2,11,385,4,4,3,2,2,151,Website,1,0.99,1
LEAD_6412,Small,Education,14,22,1497,14,5,1,4,2,86,Paid Ad,1,0.3813,0
LEAD_6413,Medium,Finance,48,21,968,2,2,3,5,0,155,Referral,0,0.0238,0
LEAD_6414,Enterprise,Manufacturing,23,17,1447,9,1,3,3,2,148,Paid Ad,1,0.6888,1
LEAD_6415,Small,Healthcare,6,2,1277,0,0,0,2,1,144,Social Media,0,0.4442,0
LEAD_6416,Medium,Technology,31,9,1714,6,6,5,7,3,141,Event,1,0.9542,1
LEAD_6417,Enterprise,Technology,29,8,682,12,5,4,6,0,133,Referral,1,0.7346,1
LEAD_6418,Medium,Healthcare,8,14,1038,1,1,1,5,3,114,Social Media,1,0.5384,1
LEAD_6419,Small,Retail,8,24,1263,15,2,1,7,0,131,Website,1,0.4312,0
LEAD_6420,Enterprise,Retail,38,27,1761,3,3,2,7,0,99,Paid Ad,0,0.7749,1
LEAD_6421,Enterprise,Technology,10,9,1682,5,2,5,0,1,155,Paid Ad,1,0.7472,1
LEAD_6422,Small,Healthcare,33,25,205,3,3,3,4,2,171,Social Media,1,0.7509,1
LEAD_6423,Enterprise,Healthcare,3,2,646,1,1,0,6,2,90,Social Media,1,0.5454,1
LEAD_6424,Enterprise,Manufacturing,9,5,1233,8,1,2,0,3,22,Website,1,0.5062,1
LEAD_6425,Large,Education,10,9,212,7,0,1,8,3,114,Website,1,0.774,1
LEAD_6426,Small,Retail,45,11,632,1,1,5,3,0,33,Website,0,0.4424,0
LEAD_6427,Small,Manufacturing,30,6,878,6,1,3,2,3,36,Event,1,0.8881,1
LEAD_6428,Small,Education,40,28,636,15,3,4,6,1,109,Referral,1,0.6506,1
LEAD_6429,Enterprise,Retail,42,23,328,10,2,5,8,1,29,Website,1,0.8274,1
LEAD_6430,Large,Healthcare,4,23,430,15,4,0,3,2,123,Event,1,0.5179,1
LEAD_6431,Large,Education,39,7,454,7,1,3,6,2,7,Website,1,0.6687,1
LEAD_6432,Large,Finance,32,29,1727,1,0,5,0,3,119,Social Media,0,0.8031,1
LEAD_6433,Large,Education,48,22,1559,5,5,4,5,0,146,Social Media,1,0.7028,1
LEAD_6434,Small,Technology,3,22,705,7,0,3,8,1,179,Social Media,0,0.5973,1
LEAD_6435,Large,Education,30,16,593,9,8,5,3,0,119,Event,1,0.7638,1
