product_id,product_name,category,subcategory,region,quarter,year,sales,units_sold,profit,profit_margin,return_rate,avg_rating,review_count
PRD_918,School Uniforms,Fashion,Kids,Central,Q2 2024,2024,31325.93,9,10619.17,33.9,7.43,4,1730
PRD_919,School Uniforms,Fashion,Kids,Central,Q3 2024,2024,27683.23,6,11581.99,41.84,3.04,3.8,1584
PRD_920,School Uniforms,Fashion,Kids,Central,Q4 2024,2024,33936.45,12,11837.83,34.88,3.24,4.3,385
PRD_921,Toys,Fashion,Kids,North,Q1 2023,2023,55833.02,18,23101.97,41.38,5.31,4.7,1694
PRD_922,Toys,Fashion,Kids,North,Q2 2023,2023,47451.05,52,21110.98,44.49,2.48,3.5,1106
PRD_923,Toys,Fashion,Kids,North,Q3 2023,2023,60060.18,27,25496.9,42.45,6.63,3.7,644
PRD_924,Toys,Fashion,Kids,North,Q4 2023,2023,55953.97,14,14204.35,25.39,7.22,4.1,1120
PRD_925,Toys,Fashion,Kids,North,Q1 2024,2024,35083.7,9,10085.57,28.75,3.05,3.9,1868
PRD_926,Toys,Fashion,Kids,North,Q2 2024,2024,69626.64,33,20240.34,29.07,2.61,4.6,924
PRD_927,Toys,Fashion,Kids,North,Q3 2024,2024,58501.36,12,23819.87,40.72,4.1,4.4,1818
PRD_928,Toys,Fashion,Kids,North,Q4 2024,2024,63360.26,27,28370.51,44.78,2.53,4.7,1952
PRD_929,Toys,Fashion,Kids,South,Q1 2023,2023,33476.42,25,11718.71,35.01,3.84,3.9,956
PRD_930,Toys,Fashion,Kids,South,Q2 2023,2023,41994.57,12,12907.8,30.74,7.47,4.5,435
PRD_931,Toys,Fashion,Kids,South,Q3 2023,2023,68963.07,31,24617.32,35.7,2.16,4.4,439
PRD_932,Toys,Fashion,Kids,South,Q4 2023,2023,42105.33,35,12661.34,30.07,5.57,4.7,450
PRD_933,Toys,Fashion,Kids,South,Q1 2024,2024,56867.75,16,24055.51,42.3,6.32,4,1279
PRD_934,Toys,Fashion,Kids,South,Q2 2024,2024,56590.92,11,20680.82,36.54,7.03,3.7,446
PRD_935,Toys,Fashion,Kids,South,Q3 2024,2024,49877.15,10,15791.56,31.66,3.95,4.5,1056
PRD_936,Toys,Fashion,Kids,South,Q4 2024,2024,52655.6,10,18757.92,35.62,5.09,3.8,416
PRD_937,Toys,Fashion,Kids,East,Q1 2023,2023,33657.48,13,12718.74,37.79,2.88,3.8,441
PRD_938,Toys,Fashion,Kids,East,Q2 2023,2023,33063.6,23,8292.13,25.08,5.61,3.9,1002
PRD_939,Toys,Fashion,Kids,East,Q3 2023,2023,28257.98,51,11836.45,41.89,5.72,3.7,983
PRD_940,Toys,Fashion,Kids,East,Q4 2023,2023,29285.59,8,8316.3,28.4,2.27,4,1532
PRD_941,Toys,Fashion,Kids,East,Q1 2024,2024,40279.93,11,11769.82,29.22,5.08,4.7,909
PRD_942,Toys,Fashion,Kids,East,Q2 2024,2024,35180.11,33,11692.52,33.24,4.83,3.9,1759
PRD_943,Toys,Fashion,Kids,East,Q3 2024,2024,34906.48,24,10081.21,28.88,3.46,4,173
PRD_944,Toys,Fashion,Kids,East,Q4 2024,2024,29619.65,12,7888.45,26.63,3.45,3.9,693
PRD_945,Toys,Fashion,Kids,West,Q1 2023,2023,46002.19,11,20091.74,43.68,3.63,3.9,571
PRD_946,Toys,Fashion,Kids,West,Q2 2023,2023,64118.08,52,17096.9,26.66,2.27,4.2,451
PRD_947,Toys,Fashion,Kids,West,Q3 2023,2023,60583.71,77,20634.67,34.06,5.45,4.7,1767
PRD_948,Toys,Fashion,Kids,West,Q4 2023,2023,63424.35,37,16696.39,26.32,6.56,4,926
PRD_949,Toys,Fashion,Kids,West,Q1 2024,2024,53746.22,18,17347.21,32.28,4.58,4.5,1413
PRD_950,Toys,Fashion,Kids,West,Q2 2024,2024,84494.83,28,33418.53,39.55,7.94,4.4,715
PRD_951,Toys,Fashion,Kids,West,Q3 2024,2024,75229.35,23,33163.62,44.08,4.05,4.7,432
PRD_952,Toys,Fashion,Kids,West,Q4 2024,2024,81296.13,17,34651.68,42.62,6.27,4.3,834
PRD_953,Toys,Fashion,Kids,Central,Q1 2023,2023,17878.2,7,7311.31,40.9,2,4.4,635
PRD_954,Toys,Fashion,Kids,Central,Q2 2023,2023,33367.49,9,8909.89,26.7,7.04,4.7,1263
PRD_955,Toys,Fashion,Kids,Central,Q3 2023,2023,33203.15,10,14609.92,44,3.91,4.2,533
PRD_956,Toys,Fashion,Kids,Central,Q4 2023,2023,30164.47,35,8921.73,29.58,3.44,4.3,72
PRD_957,Toys,Fashion,Kids,Central,Q1 2024,2024,18018.69,5,5855.35,32.5,5.3,3.7,1412
PRD_958,Toys,Fashion,Kids,Central,Q2 2024,2024,25338.64,14,9204.99,36.33,6.58,4.6,1420
PRD_959,Toys,Fashion,Kids,Central,Q3 2024,2024,28060.86,11,11881.29,42.34,6.29,4.6,681
PRD_960,Toys,Fashion,Kids,Central,Q4 2024,2024,30707.42,13,8954.49,29.16,7.44,3.7,708
PRD_961,Sofas,Home & Living,Furniture,North,Q1 2023,2023,35102.79,23,10657.28,30.36,1.87,4,1028
PRD_962,Sofas,Home & Living,Furniture,North,Q2 2023,2023,31483.23,8,8657.43,27.5,2.97,4.5,1497
PRD_963,Sofas,Home & Living,Furniture,North,Q3 2023,2023,24233.98,5,6184.97,25.52,1.24,3.6,210
PRD_964,Sofas,Home & Living,Furniture,North,Q4 2023,2023,37850.72,26,9248.73,24.43,3.55,4.1,982
PRD_965,Sofas,Home & Living,Furniture,North,Q1 2024,2024,34283.7,18,8811.73,25.7,2.74,4.3,1833
PRD_966,Sofas,Home & Living,Furniture,North,Q2 2024,2024,40958.44,26,12951.43,31.62,1.1,4.1,1773
PRD_967,Sofas,Home & Living,Furniture,North,Q3 2024,2024,26553.83,5,5607.99,21.12,1.77,3.8,1572
PRD_968,Sofas,Home & Living,Furniture,North,Q4 2024,2024,48346.82,59,11330.01,23.43,3.29,4.3,347
PRD_969,Sofas,Home & Living,Furniture,South,Q1 2023,2023,40857.6,8,12870.83,31.5,1.18,4.4,528
PRD_970,Sofas,Home & Living,Furniture,South,Q2 2023,2023,38341.5,16,8798.54,22.95,3.34,4.6,303
PRD_971,Sofas,Home & Living,Furniture,South,Q3 2023,2023,32900.45,10,7475.56,22.72,2.21,4.1,1344
PRD_972,Sofas,Home & Living,Furniture,South,Q4 2023,2023,42860.43,9,13727.71,32.03,2.31,4.3,1295
PRD_973,Sofas,Home & Living,Furniture,South,Q1 2024,2024,29320.7,11,7842.04,26.75,1.11,3.6,986
PRD_974,Sofas,Home & Living,Furniture,South,Q2 2024,2024,43174.85,21,12118.17,28.07,2.59,3.7,1927
PRD_975,Sofas,Home & Living,Furniture,South,Q3 2024,2024,28652.74,10,7058.43,24.63,1.46,4.8,549
PRD_976,Sofas,Home & Living,Furniture,South,Q4 2024,2024,33944.85,7,8051.88,23.72,1.66,4.7,1223
PRD_977,Sofas,Home & Living,Furniture,East,Q1 2023,2023,15322.24,5,4244,27.7,3.9,3.7,304
PRD_978,Sofas,Home & Living,Furniture,East,Q2 2023,2023,22456.96,10,7844.45,34.93,1.96,3.8,193
PRD_979,Sofas,Home & Living,Furniture,East,Q3 2023,2023,16647.17,4,5436.88,32.66,1.86,4.3,946
PRD_980,Sofas,Home & Living,Furniture,East,Q4 2023,2023,29661.03,9,9651.03,32.54,2.9,4.3,1468
PRD_981,Sofas,Home & Living,Furniture,East,Q1 2024,2024,21896.72,6,5482.93,25.04,3.66,3.9,1646
PRD_982,Sofas,Home & Living,Furniture,East,Q2 2024,2024,18672.06,23,5218.51,27.95,3.32,3.5,1511
PRD_983,Sofas,Home & Living,Furniture,East,Q3 2024,2024,28704.21,6,7201.76,25.09,3.46,4.2,533
PRD_984,Sofas,Home & Living,Furniture,East,Q4 2024,2024,24605.84,9,6813.13,27.69,1.54,3.9,1694
PRD_985,Sofas,Home & Living,Furniture,West,Q1 2023,2023,26283.83,7,8899.26,33.86,3.11,4.6,147
PRD_986,Sofas,Home & Living,Furniture,West,Q2 2023,2023,46840.38,14,11554.7,24.67,3.75,3.9,1881
PRD_987,Sofas,Home & Living,Furniture,West,Q3 2023,2023,47343.14,13,12412.49,26.22,2.81,4.4,1158
PRD_988,Sofas,Home & Living,Furniture,West,Q4 2023,2023,49204.41,16,11122.58,22.6,3.6,3.7,1038
PRD_989,Sofas,Home & Living,Furniture,West,Q1 2024,2024,35117.56,20,10927.5,31.12,3.58,3.7,598
PRD_990,Sofas,Home & Living,Furniture,West,Q2 2024,2024,33926.08,17,6882.91,20.29,1.77,3.6,1770
PRD_991,Sofas,Home & Living,Furniture,West,Q3 2024,2024,47716.12,11,15092.22,31.63,1.88,4,1277
PRD_992,Sofas,Home & Living,Furniture,West,Q4 2024,2024,54399.28,12,12494.34,22.97,2.65,4.3,622
PRD_993,Sofas,Home & Living,Furniture,Central,Q1 2023,2023,16725.37,10,4512.76,26.98,3.74,4.1,704
PRD_994,Sofas,Home & Living,Furniture,Central,Q2 2023,2023,18250.2,7,4188.06,22.95,2.31,4.2,793
PRD_995,Sofas,Home & Living,Furniture,Central,Q3 2023,2023,16906.19,7,5085.05,30.08,3.59,4.2,842
PRD_996,Sofas,Home & Living,Furniture,Central,Q4 2023,2023,15762.85,8,4834.31,30.67,2.64,4.6,1010
PRD_997,Sofas,Home & Living,Furniture,Central,Q1 2024,2024,16858.37,7,4238.76,25.14,3.3,4,320
PRD_998,Sofas,Home & Living,Furniture,Central,Q2 2024,2024,18207.98,3,5011.57,27.52,3.8,4.2,1717
PRD_999,Sofas,Home & Living,Furniture,Central,Q3 2024,2024,13207.06,11,3236.22,24.5,3.83,4.7,515
PRD_1000,Sofas,Home & Living,Furniture,Central,Q4 2024,2024,23707.7,5,6320.33,26.66,1.84,3.7,1985
PRD_1001,Beds,Home & Living,Furniture,North,Q1 2023,2023,22916,18,6935.8,30.27,2.8,4.7,1345
PRD_1002,Beds,Home & Living,Furniture,North,Q2 2023,2023,33956.1,10,7585.07,22.34,1.02,4.7,1038
PRD_1003,Beds,Home & Living,Furniture,North,Q3 2023,2023,35506.36,8,7468.45,21.03,2.57,3.9,695
PRD_1004,Beds,Home & Living,Furniture,North,Q4 2023,2023,38474.69,10,8644.4,22.47,3.89,4.3,471
PRD_1005,Beds,Home & Living,Furniture,North,Q1 2024,2024,32094.72,28,8031.76,25.03,2.77,4,683
PRD_1006,Beds,Home & Living,Furniture,North,Q2 2024,2024,28521.22,8,9520.44,33.38,2.39,3.6,1748
PRD_1007,Beds,Home & Living,Furniture,North,Q3 2024,2024,38392.43,25,11176.77,29.11,2.9,3.6,237
PRD_1008,Beds,Home & Living,Furniture,North,Q4 2024,2024,48641.91,11,10825.73,22.26,2.53,3.6,275
PRD_1009,Beds,Home & Living,Furniture,South,Q1 2023,2023,35079.17,54,7471.31,21.3,3.54,4.4,1363
PRD_1010,Beds,Home & Living,Furniture,South,Q2 2023,2023,36867.9,17,8160.29,22.13,2.25,3.9,332
PRD_1011,Beds,Home & Living,Furniture,South,Q3 2023,2023,37102.96,21,9054.74,24.4,1.09,4.6,1149
PRD_1012,Beds,Home & Living,Furniture,South,Q4 2023,2023,42149.52,32,8993.52,21.34,3.5,4.1,172
PRD_1013,Beds,Home & Living,Furniture,South,Q1 2024,2024,36943.47,8,10062.4,27.24,3.57,4.5,336
PRD_1014,Beds,Home & Living,Furniture,South,Q2 2024,2024,37324.35,10,8852.36,23.72,1.2,4.1,390
PRD_1015,Beds,Home & Living,Furniture,South,Q3 2024,2024,39304.22,9,12722.76,32.37,1.98,4.3,1144
PRD_1016,Beds,Home & Living,Furniture,South,Q4 2024,2024,50925.69,13,16502.52,32.41,3.4,4.7,1393
PRD_1017,Beds,Home & Living,Furniture,East,Q1 2023,2023,26319.23,9,7041.98,26.76,3.32,3.8,721
PRD_1018,Beds,Home & Living,Furniture,East,Q2 2023,2023,22054.58,6,6154.09,27.9,2.49,4.8,359
PRD_1019,Beds,Home & Living,Furniture,East,Q3 2023,2023,26054.59,6,6676.56,25.63,2.83,4.5,1906
PRD_1020,Beds,Home & Living,Furniture,East,Q4 2023,2023,26202.42,9,9119.29,34.8,3.16,4.2,963
PRD_1021,Beds,Home & Living,Furniture,East,Q1 2024,2024,26171.73,5,6274.53,23.97,3.35,4.7,292
PRD_1022,Beds,Home & Living,Furniture,East,Q2 2024,2024,17533.86,9,5588.08,31.87,2.19,4.3,1393
PRD_1023,Beds,Home & Living,Furniture,East,Q3 2024,2024,19961.89,4,5863.35,29.37,3.23,3.6,1525
PRD_1024,Beds,Home & Living,Furniture,East,Q4 2024,2024,21565.54,5,6808.76,31.57,1,4.4,947
PRD_1025,Beds,Home & Living,Furniture,West,Q1 2023,2023,34921.65,8,10367.26,29.69,3.71,3.5,1704
PRD_1026,Beds,Home & Living,Furniture,West,Q2 2023,2023,26621.09,6,8711.57,32.72,3.33,4.1,1545
PRD_1027,Beds,Home & Living,Furniture,West,Q3 2023,2023,25743.01,12,5873.65,22.82,1.25,3.6,574
PRD_1028,Beds,Home & Living,Furniture,West,Q4 2023,2023,48014.85,12,11861.31,24.7,3.83,4.1,888
PRD_1029,Beds,Home & Living,Furniture,West,Q1 2024,2024,49331.47,11,12675.45,25.69,3.8,3.9,175
PRD_1030,Beds,Home & Living,Furniture,West,Q2 2024,2024,50307.1,17,12912.14,25.67,3.41,3.9,1732
PRD_1031,Beds,Home & Living,Furniture,West,Q3 2024,2024,30065.99,45,6899.57,22.95,3.94,4.8,677
PRD_1032,Beds,Home & Living,Furniture,West,Q4 2024,2024,42182.71,8,8889.66,21.07,1.48,3.5,1554
PRD_1033,Beds,Home & Living,Furniture,Central,Q1 2023,2023,11288.98,2,2410.44,21.35,2.42,4.6,677
PRD_1034,Beds,Home & Living,Furniture,Central,Q2 2023,2023,12903.3,3,3777.37,29.27,1.98,4.2,1099
PRD_1035,Beds,Home & Living,Furniture,Central,Q3 2023,2023,18013.68,9,4766.89,26.46,2.02,4.8,1234
PRD_1036,Beds,Home & Living,Furniture,Central,Q4 2023,2023,20457.49,5,7063.34,34.53,3.19,4.4,734
PRD_1037,Beds,Home & Living,Furniture,Central,Q1 2024,2024,21930.42,19,6909.04,31.5,2.2,4.4,950
PRD_1038,Beds,Home & Living,Furniture,Central,Q2 2024,2024,22747.85,33,4778.24,21.01,2.44,4.5,168
PRD_1039,Beds,Home & Living,Furniture,Central,Q3 2024,2024,13599.01,3,3132.5,23.03,3.99,4.4,1441
PRD_1040,Beds,Home & Living,Furniture,Central,Q4 2024,2024,20078.84,4,6807.32,33.9,2.74,4.5,1263
PRD_1041,Tables,Home & Living,Furniture,North,Q1 2023,2023,23747.27,4,6879.16,28.97,3.8,4.4,1982
PRD_1042,Tables,Home & Living,Furniture,North,Q2 2023,2023,24360.16,4,6923.48,28.42,2.18,4,1676
PRD_1043,Tables,Home & Living,Furniture,North,Q3 2023,2023,35510.6,8,9038.92,25.45,2.42,3.9,264
PRD_1044,Tables,Home & Living,Furniture,North,Q4 2023,2023,32231.75,15,9205.35,28.56,3.82,4,1560
PRD_1045,Tables,Home & Living,Furniture,North,Q1 2024,2024,30762.21,56,8649.9,28.12,3.88,4.4,243
PRD_1046,Tables,Home & Living,Furniture,North,Q2 2024,2024,42982.5,22,10027.05,23.33,2.24,3.8,1596
PRD_1047,Tables,Home & Living,Furniture,North,Q3 2024,2024,33718.5,21,7669.42,22.75,2.06,4.3,219
PRD_1048,Tables,Home & Living,Furniture,North,Q4 2024,2024,33139.49,15,11221.31,33.86,3.14,4.2,1170
PRD_1049,Tables,Home & Living,Furniture,South,Q1 2023,2023,43745.64,18,10506.16,24.02,3.89,3.8,293
PRD_1050,Tables,Home & Living,Furniture,South,Q2 2023,2023,29135.68,13,9142.33,31.38,3.82,4.2,340
PRD_1051,Tables,Home & Living,Furniture,South,Q3 2023,2023,38036.06,49,13149.84,34.57,3.6,4.1,1130
PRD_1052,Tables,Home & Living,Furniture,South,Q4 2023,2023,47855.31,14,15605.04,32.61,1.83,4.1,710
PRD_1053,Tables,Home & Living,Furniture,South,Q1 2024,2024,28758.73,45,7942.49,27.62,1.93,3.6,1726
PRD_1054,Tables,Home & Living,Furniture,South,Q2 2024,2024,32270.94,15,7681.26,23.8,2.67,3.6,453
PRD_1055,Tables,Home & Living,Furniture,South,Q3 2024,2024,38825.95,49,10230.07,26.35,3.11,3.6,1147
PRD_1056,Tables,Home & Living,Furniture,South,Q4 2024,2024,35049.24,43,12211.23,34.84,1.82,4.1,880
PRD_1057,Tables,Home & Living,Furniture,East,Q1 2023,2023,20768.14,5,5928.44,28.55,1.88,4.7,966
PRD_1058,Tables,Home & Living,Furniture,East,Q2 2023,2023,21424.38,4,5265.99,24.58,1.58,4.8,305
PRD_1059,Tables,Home & Living,Furniture,East,Q3 2023,2023,25991.92,51,6856.36,26.38,3.23,3.8,1990
PRD_1060,Tables,Home & Living,Furniture,East,Q4 2023,2023,20120.29,6,4742.57,23.57,2.16,4.5,1970
PRD_1061,Tables,Home & Living,Furniture,East,Q1 2024,2024,21686.04,7,7294.13,33.64,3.02,3.6,1981
PRD_1062,Tables,Home & Living,Furniture,East,Q2 2024,2024,27039.5,18,7508.4,27.77,1.69,3.9,939
PRD_1063,Tables,Home & Living,Furniture,East,Q3 2024,2024,29839.37,37,8157.88,27.34,3.77,4.6,515
PRD_1064,Tables,Home & Living,Furniture,East,Q4 2024,2024,28425.22,11,7650.59,26.91,2.57,4.8,1267
PRD_1065,Tables,Home & Living,Furniture,West,Q1 2023,2023,35385.52,15,8581.12,24.25,1.69,4.4,691
PRD_1066,Tables,Home & Living,Furniture,West,Q2 2023,2023,31553.92,8,8112.1,25.71,2.66,3.5,1314
PRD_1067,Tables,Home & Living,Furniture,West,Q3 2023,2023,30430.9,11,6858.01,22.54,1.85,3.9,1330
PRD_1068,Tables,Home & Living,Furniture,West,Q4 2023,2023,32526.16,11,7018.29,21.58,1.16,4.7,693
PRD_1069,Tables,Home & Living,Furniture,West,Q1 2024,2024,28999.85,7,9215.73,31.78,1.56,3.8,1640
PRD_1070,Tables,Home & Living,Furniture,West,Q2 2024,2024,44095.1,22,15142.01,34.34,3.68,4.5,934
PRD_1071,Tables,Home & Living,Furniture,West,Q3 2024,2024,40259.7,10,8977.3,22.3,1.6,4.2,319
PRD_1072,Tables,Home & Living,Furniture,West,Q4 2024,2024,61282.86,21,14598.21,23.82,2.79,4.5,822
PRD_1073,Tables,Home & Living,Furniture,Central,Q1 2023,2023,15337.97,8,4278.73,27.9,2.65,3.9,1178
PRD_1074,Tables,Home & Living,Furniture,Central,Q2 2023,2023,16060.43,3,4466.55,27.81,3.47,4.7,1443
PRD_1075,Tables,Home & Living,Furniture,Central,Q3 2023,2023,16978.26,4,5370.66,31.63,1.59,3.6,369
PRD_1076,Tables,Home & Living,Furniture,Central,Q4 2023,2023,19502.3,8,6800.53,34.87,2.47,4,1402
PRD_1077,Tables,Home & Living,Furniture,Central,Q1 2024,2024,12610.18,3,3038.85,24.1,1.29,3.7,681
PRD_1078,Tables,Home & Living,Furniture,Central,Q2 2024,2024,16539.33,3,3713.71,22.45,2.8,4,1145
PRD_1079,Tables,Home & Living,Furniture,Central,Q3 2024,2024,13168.05,5,4500.79,34.18,1.24,3.8,1251
PRD_1080,Tables,Home & Living,Furniture,Central,Q4 2024,2024,15424.01,4,3179.87,20.62,3.13,3.5,427
PRD_1081,Storage,Home & Living,Furniture,North,Q1 2023,2023,39424.44,14,13094.97,33.22,3.7,4.7,379
PRD_1082,Storage,Home & Living,Furniture,North,Q2 2023,2023,33990.15,8,10991.55,32.34,2.95,4.4,1491
PRD_1083,Storage,Home & Living,Furniture,North,Q3 2023,2023,39042.41,20,12915.23,33.08,3.07,4.3,176
PRD_1084,Storage,Home & Living,Furniture,North,Q4 2023,2023,47876.64,12,10529.03,21.99,2.23,4.3,223
PRD_1085,Storage,Home & Living,Furniture,North,Q1 2024,2024,38922.06,10,8497.63,21.83,3.78,4.5,1796
PRD_1086,Storage,Home & Living,Furniture,North,Q2 2024,2024,27981.75,13,8509.33,30.41,1.91,3.8,1150
PRD_1087,Storage,Home & Living,Furniture,North,Q3 2024,2024,33466.38,7,7623.78,22.78,3.65,4.7,195
PRD_1088,Storage,Home & Living,Furniture,North,Q4 2024,2024,53776.27,10,16156.46,30.04,3.88,3.6,1991
PRD_1089,Storage,Home & Living,Furniture,South,Q1 2023,2023,30467.62,8,6129.49,20.12,2.45,4.2,1851
PRD_1090,Storage,Home & Living,Furniture,South,Q2 2023,2023,35714.97,45,11301.59,31.64,1.8,4.2,1119
PRD_1091,Storage,Home & Living,Furniture,South,Q3 2023,2023,32611.66,12,8319.33,25.51,3.8,3.7,1637
PRD_1092,Storage,Home & Living,Furniture,South,Q4 2023,2023,40964.3,9,10740.04,26.22,2.79,3.6,1107
PRD_1093,Storage,Home & Living,Furniture,South,Q1 2024,2024,47640.32,21,10285,21.59,1.3,3.8,1878
PRD_1094,Storage,Home & Living,Furniture,South,Q2 2024,2024,35176.99,31,7921.95,22.52,1.78,4.7,979
PRD_1095,Storage,Home & Living,Furniture,South,Q3 2024,2024,41854.66,43,13987.47,33.42,2.07,4,862
PRD_1096,Storage,Home & Living,Furniture,South,Q4 2024,2024,41350.11,29,10703.82,25.89,2.32,4.1,498
PRD_1097,Storage,Home & Living,Furniture,East,Q1 2023,2023,22325.82,5,7489.34,33.55,1.77,4.5,777
PRD_1098,Storage,Home & Living,Furniture,East,Q2 2023,2023,26556.97,9,5856.26,22.05,1.98,4.7,372
PRD_1099,Storage,Home & Living,Furniture,East,Q3 2023,2023,20438.63,4,6749.4,33.02,1.37,4.8,1609
PRD_1100,Storage,Home & Living,Furniture,East,Q4 2023,2023,22511.34,11,5957.13,26.46,3.01,4.8,132
PRD_1101,Storage,Home & Living,Furniture,East,Q1 2024,2024,16557.12,4,3990.03,24.1,1.84,4.1,1972
PRD_1102,Storage,Home & Living,Furniture,East,Q2 2024,2024,25091.5,8,5154.02,20.54,2.11,4.1,919
PRD_1103,Storage,Home & Living,Furniture,East,Q3 2024,2024,17952.39,8,4356.8,24.27,1.17,4.2,483
PRD_1104,Storage,Home & Living,Furniture,East,Q4 2024,2024,24820.75,20,5635.18,22.7,3.81,4.8,851
PRD_1105,Storage,Home & Living,Furniture,West,Q1 2023,2023,45733.69,44,13742.16,30.05,1.37,4.1,554
PRD_1106,Storage,Home & Living,Furniture,West,Q2 2023,2023,28183.03,6,5854.71,20.77,3.46,4.8,1541
PRD_1107,Storage,Home & Living,Furniture,West,Q3 2023,2023,29322.37,6,8108.51,27.65,2.66,4.1,294
PRD_1108,Storage,Home & Living,Furniture,West,Q4 2023,2023,34026.36,12,10249.73,30.12,3.38,4.4,1613
PRD_1109,Storage,Home & Living,Furniture,West,Q1 2024,2024,40660.16,13,12678.36,31.18,3.07,3.8,143
PRD_1110,Storage,Home & Living,Furniture,West,Q2 2024,2024,47114.71,11,14996.96,31.83,1.9,3.8,576
PRD_1111,Storage,Home & Living,Furniture,West,Q3 2024,2024,28730.39,14,8715.07,30.33,1.8,3.6,560
PRD_1112,Storage,Home & Living,Furniture,West,Q4 2024,2024,57550.37,80,19185.99,33.34,3.86,4.3,212
PRD_1113,Storage,Home & Living,Furniture,Central,Q1 2023,2023,13114.1,4,3747.65,28.58,2.4,4.8,1789
PRD_1114,Storage,Home & Living,Furniture,Central,Q2 2023,2023,12340.56,6,3978.09,32.24,3.39,3.6,968
PRD_1115,Storage,Home & Living,Furniture,Central,Q3 2023,2023,13324.46,2,3992.31,29.96,2.24,4.6,699
PRD_1116,Storage,Home & Living,Furniture,Central,Q4 2023,2023,15968.88,5,3464.6,21.7,1.16,3.5,308
PRD_1117,Storage,Home & Living,Furniture,Central,Q1 2024,2024,12915.6,3,2803.63,21.71,1.66,3.8,133
PRD_1118,Storage,Home & Living,Furniture,Central,Q2 2024,2024,16978.95,21,5794.65,34.13,2.29,4.5,863
PRD_1119,Storage,Home & Living,Furniture,Central,Q3 2024,2024,14847.93,3,3668.91,24.71,1.56,4.7,1100
PRD_1120,Storage,Home & Living,Furniture,Central,Q4 2024,2024,20670.32,9,4876.52,23.59,1.98,3.9,1315
PRD_1121,Lighting,Home & Living,Decor,North,Q1 2023,2023,38632.19,13,10318.98,26.71,3.08,4.3,942
PRD_1122,Lighting,Home & Living,Decor,North,Q2 2023,2023,26434.14,5,7355.28,27.82,2.31,4.6,402
PRD_1123,Lighting,Home & Living,Decor,North,Q3 2023,2023,32583.45,12,10807.13,33.17,2.89,4.7,624
PRD_1124,Lighting,Home & Living,Decor,North,Q4 2023,2023,33243.28,7,10246.23,30.82,3.92,3.8,1584
PRD_1125,Lighting,Home & Living,Decor,North,Q1 2024,2024,44529.14,11,13555.93,30.44,3.95,4.6,1005
PRD_1126,Lighting,Home & Living,Decor,North,Q2 2024,2024,32102.61,13,11043.58,34.4,3.57,4.5,340
PRD_1127,Lighting,Home & Living,Decor,North,Q3 2024,2024,45293.34,16,14134.18,31.21,2.65,3.6,952
PRD_1128,Lighting,Home & Living,Decor,North,Q4 2024,2024,49701.13,15,11054.16,22.24,2.45,4,1027
PRD_1129,Lighting,Home & Living,Decor,South,Q1 2023,2023,40878.76,12,8209.48,20.08,3.1,4.6,1040
PRD_1130,Lighting,Home & Living,Decor,South,Q2 2023,2023,24435.61,6,5849.99,23.94,3.72,3.8,788
PRD_1131,Lighting,Home & Living,Decor,South,Q3 2023,2023,40969.64,9,13760.13,33.59,2.95,4.5,1349
PRD_1132,Lighting,Home & Living,Decor,South,Q4 2023,2023,47463.97,33,11451.43,24.13,2.34,4.3,509
PRD_1133,Lighting,Home & Living,Decor,South,Q1 2024,2024,29338.12,17,7334.23,25,3.08,3.9,435
PRD_1134,Lighting,Home & Living,Decor,South,Q2 2024,2024,28524.33,37,7542.14,26.44,3.37,3.8,841
PRD_1135,Lighting,Home & Living,Decor,South,Q3 2024,2024,37578.21,8,12482.69,33.22,3.04,4.2,1114
PRD_1136,Lighting,Home & Living,Decor,South,Q4 2024,2024,56315.44,14,15107.4,26.83,2.85,4.5,307
PRD_1137,Lighting,Home & Living,Decor,East,Q1 2023,2023,24334.41,10,7468.82,30.69,2.6,3.9,1748
PRD_1138,Lighting,Home & Living,Decor,East,Q2 2023,2023,25901.63,17,7591.36,29.31,3.53,3.5,594
PRD_1139,Lighting,Home & Living,Decor,East,Q3 2023,2023,17342.53,7,5607.32,32.33,2.33,4.7,601
PRD_1140,Lighting,Home & Living,Decor,East,Q4 2023,2023,18251.63,4,4041.71,22.14,3.6,3.8,1811
PRD_1141,Lighting,Home & Living,Decor,East,Q1 2024,2024,29141.36,7,9679.59,33.22,3.53,4.1,910
PRD_1142,Lighting,Home & Living,Decor,East,Q2 2024,2024,16619.83,3,5814.29,34.98,2.21,3.6,820
PRD_1143,Lighting,Home & Living,Decor,East,Q3 2024,2024,20027.78,16,5588.45,27.9,3.53,4.4,883
PRD_1144,Lighting,Home & Living,Decor,East,Q4 2024,2024,22981.61,41,5299.71,23.06,1.31,4.6,1602
PRD_1145,Lighting,Home & Living,Decor,West,Q1 2023,2023,35833.84,12,9623.51,26.86,1.14,4.1,960
PRD_1146,Lighting,Home & Living,Decor,West,Q2 2023,2023,35155.19,16,8301.03,23.61,1.33,4.4,1351
PRD_1147,Lighting,Home & Living,Decor,West,Q3 2023,2023,27542.7,8,7617.18,27.66,3.86,3.7,925
PRD_1148,Lighting,Home & Living,Decor,West,Q4 2023,2023,56704.93,19,16583.39,29.25,1.65,4.2,1679
PRD_1149,Lighting,Home & Living,Decor,West,Q1 2024,2024,45428.08,13,11866.5,26.12,1.37,4.4,469
