customer_id,gender,age,age_group,income,income_bracket,region,city_tier,customer_segment,acquisition_channel,tenure_months,lifetime_value,total_purchases,avg_order_value,last_purchase_days,email_open_rate,website_visits_monthly,app_sessions_monthly,support_tickets,satisfaction_score,nps_category,is_churned,churn_probability
CUST_10182,Male,34,26-35,129117,High,West,Tier 1,Regular,Social Media,19,18573,26,714.35,32,0.162,0,12,3,3.32,Detractor,1,0.145
CUST_10183,Female,47,46-55,185165,High,West,Tier 3,Premium,Paid Search,7,17021,44,386.84,25,0.055,17,5,3,3.34,Detractor,0,0.036
CUST_10184,Male,18,18-25,48748,Low,South,Tier 1,Budget,Social Media,29,6042,25,241.68,52,0.281,3,13,0,3.72,Passive,1,0.171
CUST_10185,Male,43,36-45,87526,Medium,South,Tier 1,Regular,Social Media,18,5204,38,136.95,58,0.22,5,1,1,3.51,Passive,0,0.146
CUST_10186,Female,30,26-35,43866,Low,Central,Tier 2,Budget,Social Media,24,1966,25,78.64,55,0.272,2,13,3,3.12,Detractor,0,0.234
CUST_10187,Male,33,26-35,40803,Low,South,Tier 3,Regular,Paid Search,4,1423,7,203.29,31,0.292,4,12,3,3.61,Passive,0,0.114
CUST_10188,Female,32,26-35,108987,High,East,Tier 2,Regular,Paid Search,14,8083,17,475.47,77,0.248,4,15,3,3.8,Passive,0,0.133
CUST_10189,Female,23,18-25,72153,Medium,South,Tier 1,New,Paid Search,2,225,0,225,2,0.197,0,22,0,4.11,Passive,0,0.141
CUST_10190,Male,30,26-35,72968,Medium,Central,Tier 2,Churned,Social Media,1,45,0,45,146,0.098,0,10,3,1.68,Detractor,1,1
CUST_10191,Other,25,18-25,32531,Low,South,Tier 3,Budget,Organic,7,572,8,71.5,58,0.157,2,6,2,2.97,Detractor,0,0.25
CUST_10192,Male,55,46-55,208467,Premium,East,Tier 3,Premium,Partner,50,181981,332,548.14,27,0.21,17,2,0,3.75,Passive,0,0
CUST_10193,Female,21,18-25,51926,Medium,South,Tier 1,Budget,Paid Search,37,7450,54,137.96,47,0.262,2,15,0,3.36,Detractor,0,0.203
CUST_10194,Other,35,26-35,96977,Medium,West,Tier 3,New,Offline Event,2,278,1,278,43,0.169,1,8,0,3.99,Passive,0,0.186
CUST_10195,Male,18,18-25,91805,Medium,Central,Tier 1,New,Organic,5,1263,3,421,37,0.26,1,14,1,3.73,Passive,0,0.208
CUST_10196,Other,29,26-35,79563,Medium,Central,Tier 3,Regular,Social Media,19,5334,23,231.91,59,0.329,4,10,2,3.35,Detractor,1,0.164
CUST_10197,Male,61,55+,96597,Medium,North,Tier 1,Regular,Referral,19,14743,33,446.76,72,0.274,5,3,1,4.59,Promoter,0,0.051
CUST_10198,Male,31,26-35,44534,Low,South,Tier 1,Regular,Partner,16,5841,33,177,55,0.076,7,19,2,2.98,Detractor,1,0.197
CUST_10199,Male,41,36-45,35081,Low,Central,Tier 1,Budget,Organic,17,1184,16,74,39,0.222,3,8,1,3.15,Detractor,0,0.217
CUST_10200,Male,18,18-25,37869,Low,South,Tier 2,Budget,Referral,33,5603,37,151.43,60,0.182,3,16,0,3.42,Detractor,0,0.207
CUST_10201,Male,42,36-45,67398,Medium,South,Tier 2,Budget,Social Media,16,3640,11,330.91,80,0.126,1,3,3,3.38,Detractor,1,0.227
CUST_10202,Male,28,26-35,82747,Medium,West,Tier 3,New,Offline Event,4,831,0,831,35,0.32,0,11,2,3.72,Passive,0,0.207
CUST_10203,Male,23,18-25,74331,Medium,North,Tier 1,New,Referral,5,863,0,863,27,0.122,1,14,1,3.77,Passive,0,0.196
CUST_10204,Male,35,26-35,111855,High,West,Tier 2,Regular,Paid Search,5,1747,10,174.7,16,0.175,3,5,3,3.24,Detractor,0,0.139
CUST_10205,Male,44,36-45,110999,High,West,Tier 2,Regular,Paid Search,16,14892,29,513.52,79,0.167,0,1,0,3.59,Passive,0,0.156
CUST_10206,Female,34,26-35,83476,Medium,South,Tier 2,Churned,Organic,13,662,1,662,141,0.193,0,10,7,1,Detractor,1,1
CUST_10207,Female,34,26-35,69881,Medium,West,Tier 3,Regular,Paid Search,19,7942,36,220.61,2,0.227,3,8,3,2.84,Detractor,1,0.167
CUST_10208,Female,30,26-35,89370,Medium,West,Tier 3,Regular,Social Media,1,827,1,827,65,0.303,10,7,1,3.54,Passive,0,0.149
CUST_10209,Other,44,36-45,97449,Medium,East,Tier 2,Regular,Offline Event,9,4266,21,203.14,39,0.283,3,7,3,2.91,Detractor,0,0.191
CUST_10210,Other,22,18-25,81134,Medium,Central,Tier 3,Regular,Referral,9,5466,17,321.53,75,0.17,7,11,1,3.65,Passive,0,0.146
CUST_10211,Male,31,26-35,82205,Medium,West,Tier 3,New,Social Media,2,456,1,456,31,0.413,2,11,3,3.11,Detractor,0,0.265
CUST_10212,Other,51,46-55,218367,Premium,East,Tier 1,Premium,Offline Event,5,16062,17,944.82,21,0.372,5,2,3,4.02,Passive,0,0
CUST_10213,Other,24,18-25,56276,Medium,Central,Tier 1,New,Social Media,4,497,1,497,21,0.138,1,12,0,3.88,Passive,0,0.18
CUST_10214,Male,19,18-25,84950,Medium,South,Tier 1,New,Paid Search,1,136,0,136,70,0.31,0,7,3,2.71,Detractor,1,0.336
CUST_10215,Other,49,46-55,95778,Medium,West,Tier 2,Regular,Referral,58,30419,48,633.73,9,0.12,5,8,1,3.32,Detractor,0,0.125
CUST_10216,Male,32,26-35,118935,High,North,Tier 2,Regular,Paid Search,35,21618,37,584.27,38,0.317,2,11,1,3.49,Detractor,0,0.132
CUST_10217,Other,47,46-55,208087,Premium,Central,Tier 2,Premium,Organic,40,130060,149,872.89,2,0.048,15,0,2,3.45,Detractor,0,0.007
CUST_10218,Male,30,26-35,184761,High,West,Tier 1,Premium,Social Media,49,77515,123,630.2,27,0.227,3,7,1,3.47,Detractor,0,0.025
CUST_10219,Other,18,18-25,25829,Low,North,Tier 1,Budget,Paid Search,27,2393,27,88.63,11,0.337,0,16,0,3.85,Passive,1,0.124
CUST_10220,Female,24,18-25,37293,Low,East,Tier 2,Budget,Social Media,55,7699,29,265.48,8,0.422,2,13,3,3.29,Detractor,0,0.178
CUST_10221,Male,27,26-35,38175,Low,Central,Tier 2,New,Social Media,4,342,1,342,55,0.203,1,16,2,3.88,Passive,0,0.207
CUST_10222,Female,44,36-45,123673,High,North,Tier 1,Regular,Paid Search,1,562,2,281,69,0,0,11,0,3.84,Passive,1,0.122
CUST_10223,Female,18,18-25,95729,Medium,South,Tier 1,Regular,Social Media,39,26955,43,626.86,38,0.319,6,8,0,3.43,Detractor,0,0.138
CUST_10224,Female,19,18-25,56234,Medium,West,Tier 2,Budget,Organic,58,11936,30,397.87,39,0.412,1,10,2,3.52,Passive,0,0.18
CUST_10225,Other,27,26-35,48131,Low,North,Tier 1,Budget,Partner,46,10036,39,257.33,11,0.266,2,14,1,3.27,Detractor,1,0.182
CUST_10226,Female,28,26-35,105343,High,North,Tier 3,New,Referral,6,1498,5,299.6,3,0.224,1,11,0,4.29,Passive,1,0.123
CUST_10227,Female,18,18-25,81836,Medium,West,Tier 1,New,Social Media,4,334,1,334,24,0.184,0,11,2,3.54,Passive,0,0.216
CUST_10228,Male,41,36-45,103868,High,East,Tier 3,New,Referral,1,163,0,163,56,0.366,0,11,0,3.78,Passive,0,0.218
CUST_10229,Male,53,46-55,72736,Medium,Central,Tier 2,New,Organic,5,865,1,865,49,0,1,5,2,4.25,Passive,0,0.165
CUST_10230,Male,44,36-45,98998,Medium,South,Tier 3,Regular,Social Media,37,20480,75,273.07,47,0.241,6,1,0,3.38,Detractor,1,0.151
CUST_10231,Male,40,36-45,54604,Medium,East,Tier 3,Budget,Social Media,2,320,1,320,46,0.059,2,5,0,3.6,Passive,0,0.178
CUST_10232,Other,26,26-35,106011,High,East,Tier 3,New,Social Media,3,754,1,754,64,0.348,2,15,0,4.33,Passive,0,0.169
CUST_10233,Male,25,18-25,37201,Low,South,Tier 2,New,Offline Event,5,285,2,142.5,30,0.397,1,11,2,3.83,Passive,0,0.192
CUST_10234,Other,36,36-45,193770,High,South,Tier 1,Premium,Paid Search,29,53838,50,1076.76,7,0.206,26,6,3,3.32,Detractor,0,0.024
CUST_10235,Male,48,46-55,105262,High,East,Tier 3,Regular,Referral,27,24821,38,653.18,38,0.207,2,13,0,3.99,Passive,0,0.082
CUST_10236,Male,48,46-55,75876,Medium,Central,Tier 3,Regular,Offline Event,51,24617,69,356.77,28,0.154,6,3,0,3.66,Passive,0,0.107
CUST_10237,Other,30,26-35,81908,Medium,Central,Tier 3,Regular,Referral,47,22089,109,202.65,68,0.291,0,9,2,3.09,Detractor,0,0.196
CUST_10238,Male,26,26-35,48421,Low,South,Tier 1,Budget,Organic,24,2654,15,176.93,15,0.212,0,15,0,3.42,Detractor,0,0.17
CUST_10239,Male,34,26-35,44807,Low,East,Tier 3,Budget,Referral,29,5223,15,348.2,17,0.317,1,17,1,3.06,Detractor,0,0.208
CUST_10240,Male,36,36-45,92537,Medium,East,Tier 1,Regular,Social Media,33,28308,64,442.31,81,0.299,2,6,1,3.9,Passive,1,0.127
CUST_10241,Other,25,18-25,80606,Medium,West,Tier 2,Regular,Paid Search,3,2015,1,2015,22,0.303,3,18,3,2.7,Detractor,0,0.198
CUST_10242,Other,26,26-35,44683,Low,South,Tier 2,Budget,Paid Search,58,8878,38,233.63,78,0.012,0,18,2,3.24,Detractor,0,0.24
CUST_10243,Female,28,26-35,49375,Low,West,Tier 1,Budget,Social Media,9,1712,10,171.2,76,0.453,0,19,2,3.42,Detractor,0,0.22
CUST_10244,Female,23,18-25,64630,Medium,East,Tier 2,Budget,Referral,38,5980,46,130,30,0.223,3,4,3,2.65,Detractor,0,0.26
CUST_10245,Male,23,18-25,66540,Medium,South,Tier 3,Regular,Paid Search,48,27595,111,248.6,56,0.12,3,10,2,3.31,Detractor,0,0.165
CUST_10246,Male,62,55+,68840,Medium,West,Tier 2,Regular,Partner,19,11765,21,560.24,78,0.255,0,3,1,3.46,Detractor,0,0.168
CUST_10247,Female,18,18-25,53857,Medium,North,Tier 2,Budget,Paid Search,58,8400,72,116.67,1,0.065,2,9,3,3.08,Detractor,0,0.193
CUST_10248,Female,18,18-25,39310,Low,West,Tier 1,Budget,Paid Search,46,8019,18,445.5,56,0.207,2,14,0,3.68,Passive,0,0.178
CUST_10249,Female,56,55+,64461,Medium,North,Tier 1,Regular,Organic,18,6914,42,164.62,87,0.276,0,1,3,3.83,Passive,1,0.139
CUST_10250,Other,18,18-25,29160,Low,East,Tier 1,New,Referral,6,175,3,58.33,2,0.253,2,13,1,3.65,Passive,0,0.187
CUST_10251,Female,43,36-45,122655,High,South,Tier 2,Regular,Social Media,13,11308,9,1256.44,67,0.354,0,6,1,3.6,Passive,0,0.145
CUST_10252,Female,36,36-45,195696,High,East,Tier 3,Premium,Referral,16,55661,68,818.54,22,0.447,15,9,3,3.08,Detractor,0,0.06
CUST_10253,Female,43,36-45,132323,High,Central,Tier 2,New,Social Media,1,178,0,178,37,0.155,1,5,1,4.12,Passive,0,0.169
CUST_10254,Male,32,26-35,43570,Low,East,Tier 3,Regular,Organic,50,18066,130,138.97,63,0.127,1,15,1,3.64,Passive,0,0.137
CUST_10255,Male,19,18-25,36977,Low,Central,Tier 3,Budget,Social Media,21,2211,26,85.04,55,0.073,3,11,2,3.58,Passive,0,0.187
CUST_10256,Male,39,36-45,174964,High,West,Tier 2,Premium,Referral,11,31154,67,464.99,4,0.381,16,2,0,4.56,Promoter,0,0
CUST_10257,Female,53,46-55,222432,Premium,North,Tier 3,Premium,Referral,23,101266,108,937.65,21,0.315,21,0,3,3.41,Detractor,0,0.027
CUST_10258,Male,33,26-35,112529,High,South,Tier 3,Regular,Social Media,14,10367,15,691.13,2,0.27,4,13,3,3.15,Detractor,0,0.137
CUST_10259,Female,45,36-45,193335,High,East,Tier 2,Premium,Social Media,50,172271,73,2359.88,24,0.375,29,3,2,3.67,Passive,0,0.003
CUST_10260,Male,51,46-55,189967,High,Central,Tier 3,Premium,Offline Event,27,41686,159,262.18,18,0.205,17,4,1,3.47,Detractor,0,0.018
CUST_10261,Male,55,46-55,67551,Medium,West,Tier 2,Regular,Paid Search,18,7287,13,560.54,84,0.164,2,2,3,3.29,Detractor,0,0.19
CUST_10262,Male,22,18-25,43102,Low,Central,Tier 2,Budget,Social Media,32,5291,46,115.02,70,0.226,0,11,1,3.27,Detractor,0,0.231
CUST_10263,Other,32,26-35,69419,Medium,North,Tier 2,Budget,Social Media,52,11765,18,653.61,72,0.347,4,8,1,3.31,Detractor,0,0.228
CUST_10264,Other,27,26-35,26366,Low,Central,Tier 3,Budget,Paid Search,32,1982,20,99.1,44,0.264,1,9,0,3.12,Detractor,0,0.224
CUST_10265,Other,43,36-45,115259,High,West,Tier 2,Regular,Social Media,42,22260,69,322.61,62,0.053,3,6,0,3.79,Passive,0,0.122
CUST_10266,Female,22,18-25,149885,High,South,Tier 3,Premium,Social Media,48,69862,119,587.08,28,0.278,19,9,3,3.68,Passive,0,0.005
CUST_10267,Female,18,18-25,32870,Low,West,Tier 1,Budget,Paid Search,19,2380,25,95.2,35,0.113,1,7,1,3.61,Passive,0,0.167
CUST_10268,Female,20,18-25,88551,Medium,Central,Tier 3,New,Social Media,5,623,2,311.5,43,0.393,0,13,3,3.27,Detractor,1,0.258
CUST_10269,Female,29,26-35,29496,Low,South,Tier 2,Budget,Partner,1,74,0,74,89,0.342,2,16,1,3.54,Passive,1,0.22
CUST_10270,Other,38,36-45,47594,Low,South,Tier 1,New,Paid Search,2,138,1,138,55,0.176,0,2,2,3.39,Detractor,0,0.257
CUST_10271,Female,33,26-35,58889,Medium,North,Tier 2,New,Paid Search,2,172,0,172,14,0.335,1,9,2,3.37,Detractor,0,0.225
CUST_10272,Other,26,26-35,85966,Medium,West,Tier 1,New,Paid Search,2,480,0,480,79,0.286,1,14,0,3.81,Passive,1,0.234
CUST_10273,Female,33,26-35,70994,Medium,West,Tier 1,Budget,Referral,8,1314,5,262.8,50,0.225,0,13,0,3.28,Detractor,0,0.213
CUST_10274,Female,34,26-35,97649,Medium,East,Tier 3,Regular,Organic,36,20688,80,258.6,33,0.2,0,8,0,3.91,Passive,0,0.086
CUST_10275,Male,23,18-25,48269,Low,West,Tier 1,Budget,Referral,59,10421,42,248.12,23,0.55,0,13,1,3.57,Passive,1,0.162
CUST_10276,Male,39,36-45,94353,Medium,North,Tier 3,Regular,Offline Event,33,27664,66,419.15,5,0.164,0,0,2,3.99,Passive,0,0.055
CUST_10277,Other,23,18-25,161744,High,North,Tier 3,Premium,Partner,39,111596,168,664.26,16,0.25,9,10,2,3.76,Passive,0,0
CUST_10278,Female,33,26-35,62235,Medium,South,Tier 3,New,Paid Search,4,622,0,622,57,0.227,0,16,1,4.02,Passive,0,0.195
CUST_10279,Male,18,18-25,103536,High,East,Tier 3,New,Organic,3,814,0,814,76,0.233,0,17,3,3.44,Detractor,0,0.269
CUST_10280,Male,34,26-35,74352,Medium,North,Tier 1,New,Organic,2,342,0,342,57,0.382,1,10,0,3.71,Passive,0,0.225
CUST_10281,Male,18,18-25,30512,Low,North,Tier 1,Budget,Referral,45,2514,63,39.9,12,0.282,2,11,0,3.31,Detractor,0,0.179
CUST_10282,Female,55,46-55,184729,High,East,Tier 2,Premium,Partner,16,37305,88,423.92,29,0.359,10,4,3,3.34,Detractor,0,0.04
CUST_10283,Male,29,26-35,96913,Medium,South,Tier 2,Regular,Social Media,54,20009,146,137.05,23,0.327,3,10,2,3.45,Detractor,0,0.124
CUST_10284,Other,26,26-35,113856,High,West,Tier 3,Regular,Referral,11,4201,28,150.04,50,0.322,7,16,2,3.39,Detractor,0,0.152
CUST_10285,Other,43,36-45,75975,Medium,Central,Tier 3,New,Organic,1,144,0,144,28,0.225,1,9,1,4.09,Passive,0,0.164
CUST_10286,Other,21,18-25,20000,Low,East,Tier 2,Budget,Social Media,38,3328,24,138.67,14,0.111,0,16,2,3.12,Detractor,0,0.2
CUST_10287,Female,20,18-25,51290,Medium,East,Tier 2,Regular,Social Media,12,4816,19,253.47,79,0.124,5,8,1,3.72,Passive,0,0.143
CUST_10288,Other,36,36-45,86915,Medium,East,Tier 2,Regular,Social Media,3,2396,8,299.5,65,0.332,5,4,0,4.19,Passive,0,0.084
CUST_10289,Male,21,18-25,73416,Medium,Central,Tier 3,Regular,Partner,13,8658,24,360.75,18,0.312,5,22,2,3.2,Detractor,0,0.145
CUST_10290,Male,40,36-45,107836,High,West,Tier 1,Regular,Social Media,43,18764,116,161.76,39,0.227,5,7,1,3.35,Detractor,0,0.147
CUST_10291,Male,18,18-25,40916,Low,North,Tier 2,Budget,Social Media,31,4161,23,180.91,28,0.377,0,15,0,3.09,Detractor,0,0.214
CUST_10292,Female,21,18-25,97074,Medium,West,Tier 3,Regular,Offline Event,53,34211,142,240.92,77,0.22,4,5,0,3.84,Passive,0,0.13
CUST_10293,Female,37,36-45,60149,Medium,South,Tier 1,New,Social Media,1,125,0,125,10,0.217,0,6,3,3.59,Passive,1,0.199
CUST_10294,Female,27,26-35,75574,Medium,West,Tier 1,Regular,Social Media,44,27459,25,1098.36,54,0.293,6,10,0,3.78,Passive,0,0.116
CUST_10295,Male,18,18-25,75039,Medium,West,Tier 3,New,Paid Search,3,265,1,265,88,0.139,1,15,0,3.92,Passive,0,0.23
CUST_10296,Male,32,26-35,109003,High,Central,Tier 3,Regular,Offline Event,33,19622,55,356.76,43,0.399,0,13,3,3.32,Detractor,0,0.153
CUST_10297,Male,24,18-25,69537,Medium,South,Tier 1,Regular,Partner,46,21794,45,484.31,79,0.235,0,15,0,3.87,Passive,0,0.128
CUST_10298,Male,18,18-25,27775,Low,North,Tier 3,Budget,Referral,17,1365,18,75.83,4,0.189,1,11,2,3.14,Detractor,0,0.189
CUST_10299,Other,30,26-35,194279,High,North,Tier 1,Premium,Paid Search,48,130586,112,1165.95,18,0.383,26,9,2,3.56,Passive,0,0.008
CUST_10300,Other,21,18-25,46322,Low,South,Tier 3,Budget,Partner,60,8565,54,158.61,59,0.336,2,17,0,3.6,Passive,0,0.189
CUST_10301,Male,26,26-35,41623,Low,East,Tier 3,New,Organic,4,281,1,281,33,0.221,0,19,0,4.32,Passive,0,0.145
CUST_10302,Male,26,26-35,56146,Medium,East,Tier 3,Budget,Referral,51,6263,63,99.41,48,0.188,1,14,1,3.21,Detractor,0,0.219
CUST_10303,Male,18,18-25,86867,Medium,Central,Tier 2,New,Social Media,3,377,1,377,3,0.279,0,11,2,3.93,Passive,1,0.159
CUST_10304,Male,26,26-35,74180,Medium,East,Tier 2,Regular,Referral,47,26410,120,220.08,76,0.132,5,7,0,3.71,Passive,0,0.141
CUST_10305,Male,40,36-45,84011,Medium,West,Tier 1,Regular,Offline Event,32,11940,71,168.17,87,0.172,5,2,0,3.47,Detractor,0,0.175
CUST_10306,Male,28,26-35,43519,Low,North,Tier 1,Budget,Partner,24,2624,28,93.71,58,0.239,1,10,2,2.97,Detractor,0,0.25
CUST_10307,Male,29,26-35,20000,Low,East,Tier 2,Budget,Social Media,16,875,14,62.5,49,0.098,0,14,0,3.62,Passive,0,0.178
CUST_10308,Female,18,18-25,88479,Medium,West,Tier 2,Regular,Social Media,14,7108,27,263.26,41,0.268,0,8,2,3.01,Detractor,0,0.183
CUST_10309,Female,38,36-45,39982,Low,South,Tier 3,Budget,Social Media,30,2947,42,70.17,21,0.306,1,3,2,3.46,Detractor,0,0.171
CUST_10310,Female,27,26-35,81567,Medium,North,Tier 1,New,Referral,4,556,2,278,80,0.272,2,10,3,3.4,Detractor,0,0.276
CUST_10311,Other,41,36-45,57686,Medium,South,Tier 1,Regular,Referral,44,9374,62,151.19,77,0.358,1,0,1,3.41,Detractor,0,0.173
CUST_10312,Female,21,18-25,60845,Medium,South,Tier 2,New,Organic,2,187,0,187,4,0.28,2,12,1,4.21,Passive,0,0.133
CUST_10313,Other,35,26-35,89496,Medium,North,Tier 3,Budget,Organic,56,19064,25,762.56,60,0.243,1,4,3,2.45,Detractor,0,0.305
CUST_10314,Female,25,18-25,25515,Low,North,Tier 3,Budget,Partner,57,4653,22,211.5,78,0.176,0,16,0,3.55,Passive,0,0.209
CUST_10315,Male,32,26-35,70214,Medium,East,Tier 2,Budget,Offline Event,41,10342,32,323.19,16,0.404,3,12,0,3.11,Detractor,0,0.203
CUST_10316,Female,36,36-45,75307,Medium,East,Tier 1,Regular,Paid Search,31,10360,23,450.43,83,0.212,0,3,2,2.92,Detractor,0,0.227
CUST_10317,Female,39,36-45,100868,High,East,Tier 3,New,Organic,5,733,0,733,18,0.299,1,5,2,3.88,Passive,0,0.176
CUST_10318,Female,24,18-25,89548,Medium,Central,Tier 3,Regular,Social Media,29,19042,25,761.68,89,0.345,6,13,1,3.42,Detractor,1,0.181
CUST_10319,Other,44,36-45,124757,High,East,Tier 1,Regular,Paid Search,24,22851,56,408.05,67,0.135,6,6,1,3.84,Passive,0,0.121
CUST_10320,Male,27,26-35,42328,Low,Central,Tier 2,Budget,Offline Event,32,4860,42,115.71,62,0.346,4,21,2,3.16,Detractor,1,0.234
CUST_10321,Female,47,46-55,79796,Medium,South,Tier 1,Regular,Offline Event,51,14832,50,296.64,64,0.036,5,11,1,3.28,Detractor,0,0.174
CUST_10322,Male,39,36-45,68919,Medium,West,Tier 2,Regular,Partner,33,8062,62,130.03,69,0.321,0,11,3,3.46,Detractor,0,0.161
CUST_10323,Female,45,36-45,96919,Medium,East,Tier 3,Regular,Paid Search,60,33460,66,506.97,89,0.237,2,8,2,3.37,Detractor,1,0.186
CUST_10324,Male,47,46-55,113828,High,South,Tier 2,Regular,Paid Search,15,7938,36,220.5,62,0.129,4,5,0,3.54,Passive,0,0.147
CUST_10325,Female,22,18-25,108492,High,North,Tier 2,Regular,Paid Search,38,18423,65,283.43,73,0.356,4,17,3,2.93,Detractor,0,0.217
CUST_10326,Other,50,46-55,118765,High,Central,Tier 3,Regular,Partner,17,15831,34,465.62,64,0.189,2,1,2,3.43,Detractor,0,0.16
CUST_10327,Female,20,18-25,39329,Low,East,Tier 2,Budget,Referral,20,2767,7,395.29,24,0.163,2,16,1,3.25,Detractor,1,0.195
CUST_10328,Female,39,36-45,58165,Medium,East,Tier 1,Churned,Offline Event,22,910,4,227.5,183,0.097,0,5,4,1.96,Detractor,1,1
CUST_10329,Other,51,46-55,103046,High,West,Tier 1,Regular,Referral,40,18298,87,210.32,42,0.345,8,6,1,3.03,Detractor,0,0.182
CUST_10330,Female,18,18-25,47930,Low,Central,Tier 3,Budget,Organic,18,1964,10,196.4,39,0.191,2,10,2,2.54,Detractor,0,0.278
CUST_10331,Other,24,18-25,44956,Low,West,Tier 3,Budget,Paid Search,26,2028,19,106.74,83,0.343,0,12,1,3.24,Detractor,1,0.244
CUST_10332,Male,26,26-35,93536,Medium,East,Tier 3,New,Paid Search,4,905,1,905,72,0.238,0,8,2,3.38,Detractor,1,0.271
CUST_10333,Female,46,46-55,108701,High,East,Tier 3,Regular,Partner,38,25038,111,225.57,6,0.269,1,11,1,3.48,Detractor,0,0.107
CUST_10334,Other,26,26-35,72326,Medium,West,Tier 1,New,Paid Search,3,315,1,315,37,0.291,1,11,3,3.13,Detractor,0,0.267
CUST_10335,Other,35,26-35,76431,Medium,East,Tier 2,Regular,Referral,29,10323,56,184.34,85,0.242,7,4,0,3.86,Passive,0,0.134
CUST_10336,Male,35,26-35,92421,Medium,East,Tier 3,New,Social Media,2,237,1,237,59,0.207,1,8,0,3.96,Passive,1,0.203
CUST_10337,Female,45,36-45,120703,High,West,Tier 1,New,Referral,1,301,0,301,66,0.16,2,15,2,3.58,Passive,0,0.246
CUST_10338,Male,21,18-25,56764,Medium,Central,Tier 2,Budget,Paid Search,5,944,7,134.86,15,0.075,1,12,3,2.79,Detractor,0,0.233
CUST_10339,Male,25,18-25,96798,Medium,West,Tier 3,Regular,Social Media,57,40090,133,301.43,84,0.219,5,8,3,3.05,Detractor,0,0.214
CUST_10340,Other,22,18-25,29651,Low,East,Tier 1,Budget,Organic,2,94,1,94,20,0.246,3,10,3,2.66,Detractor,0,0.25
CUST_10341,Other,37,36-45,40908,Low,East,Tier 3,Regular,Organic,37,6173,90,68.59,27,0.233,5,0,0,3.65,Passive,0,0.107
CUST_10342,Male,18,18-25,40177,Low,North,Tier 1,Budget,Social Media,15,2181,7,311.57,21,0.179,2,14,2,3.02,Detractor,1,0.215
CUST_10343,Male,28,26-35,42700,Low,West,Tier 1,Budget,Offline Event,55,7941,39,203.62,58,0.188,2,12,0,3.1,Detractor,1,0.237
CUST_10344,Other,19,18-25,60762,Medium,Central,Tier 3,Regular,Paid Search,49,12935,139,93.06,78,0.044,11,9,0,3.9,Passive,0,0.124
CUST_10345,Female,38,36-45,106995,High,East,Tier 2,Regular,Partner,2,678,5,135.6,52,0.295,3,2,0,4,Passive,0,0.093
CUST_10346,Male,29,26-35,104800,High,South,Tier 3,New,Paid Search,6,1544,4,386,3,0.326,0,9,1,3.59,Passive,0,0.194
CUST_10347,Other,38,36-45,80410,Medium,North,Tier 1,Regular,Paid Search,45,21932,26,843.54,77,0.315,0,2,3,2.95,Detractor,0,0.218
CUST_10348,Female,25,18-25,25577,Low,South,Tier 3,Budget,Partner,48,5023,52,96.6,47,0.285,1,14,2,3.4,Detractor,0,0.199
CUST_10349,Male,33,26-35,112802,High,Central,Tier 2,Regular,Organic,22,8197,36,227.69,19,0.276,3,8,1,3.88,Passive,0,0.077
CUST_10350,Male,48,46-55,235260,Premium,South,Tier 1,Premium,Partner,8,43191,33,1308.82,14,0.327,12,8,0,4.5,Promoter,0,0
CUST_10351,Male,24,18-25,66271,Medium,South,Tier 1,Budget,Referral,40,9679,14,691.36,64,0.248,0,12,1,3.5,Detractor,0,0.203
CUST_10352,Female,33,26-35,119991,High,North,Tier 2,Regular,Organic,19,19762,14,1411.57,29,0.249,8,10,3,3.65,Passive,0,0.109
CUST_10353,Other,27,26-35,58308,Medium,Central,Tier 3,Budget,Social Media,58,5525,45,122.78,85,0.35,3,15,3,2.5,Detractor,0,0.32
CUST_10354,Female,49,46-55,98211,Medium,North,Tier 1,Regular,Paid Search,51,21738,76,286.03,2,0.147,2,1,3,3.55,Passive,0,0.097
CUST_10355,Female,37,36-45,120177,High,Central,Tier 2,Regular,Social Media,48,28096,116,242.21,44,0.14,9,4,3,3.74,Passive,0,0.112
CUST_10356,Male,26,26-35,27346,Low,East,Tier 3,Budget,Social Media,51,3549,53,66.96,70,0.3,2,10,2,3.14,Detractor,1,0.244
CUST_10357,Male,56,55+,85964,Medium,West,Tier 2,Regular,Partner,6,4726,17,278,24,0.06,8,7,1,3.6,Passive,0,0.11
CUST_10358,Male,36,36-45,116560,High,Central,Tier 3,Regular,Paid Search,56,36036,34,1059.88,69,0.203,5,9,2,3.28,Detractor,1,0.179
CUST_10359,Female,23,18-25,45643,Low,Central,Tier 2,New,Partner,6,334,5,66.8,79,0.19,1,22,3,3.64,Passive,0,0.251
CUST_10360,Female,30,26-35,22423,Low,West,Tier 2,Budget,Paid Search,20,701,11,63.73,72,0.216,1,11,0,3.1,Detractor,1,0.249
CUST_10361,Female,25,18-25,50295,Medium,South,Tier 2,Budget,Social Media,52,11138,76,146.55,51,0.283,0,9,2,3.22,Detractor,1,0.219
CUST_10362,Female,32,26-35,58730,Medium,West,Tier 1,Regular,Organic,44,10527,70,150.39,87,0.236,6,8,0,3.52,Passive,0,0.169
